wid,price,variety,region,province,country,winery,encoded,color
882,35.0,Roussanne,"Paso Robles, Central Coast",California,US,Tablas Creek,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
883,15.0,White Blend,Ribeiro,Galicia,Spain,Terra do Castelo,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
884,8.0,Tempranillo-Garnacha,Campo de Borja,Northern Spain,Spain,Bodegas Aragonesas,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
885,17.0,Lambrusco Grasparossa,Lambrusco Grasparossa di Castelvetro,Central Italy,Italy,Villa di Corlo,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
886,19.0,Tempranillo,Rioja,Northern Spain,Spain,Viña Eguía,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0", red
887,13.0,White Blend,Rueda,Northern Spain,Spain,Naia,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
888,13.0,Chardonnay,Lake County,California,US,Playtime,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", white
889,15.0,Tempranillo,Rioja,Northern Spain,Spain,Vaza,"0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0", red
890,34.0,Chardonnay,Chablis,Burgundy,France,Domaine Pommier,"0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0", white
891,44.0,Pinot Noir,"San Luis Obispo County, Central Coast",California,US,P2,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
892,36.0,Syrah,"Carmel Valley, Central Coast",California,US,Parsonage Village,"0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
893,27.0,Syrah,"Russian River Valley, Sonoma",California,US,Joseph Swan Vineyards,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
894,12.0,Gaglioppo,Cirò,Southern Italy,Italy,Librandi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
895,50.0,Pinot Noir,"Sta. Rita Hills, Central Coast",California,US,Loring Wine Company,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
896,22.0,Cabernet Sauvignon,McLaren Vale,South Australia,Australia,Mitolo,"1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
897,12.0,Cabernet Sauvignon,nan,Colchagua Valley,Chile,Montes,"1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
898,13.0,Chardonnay,nan,Curicó Valley,Chile,Aresti,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
899,22.0,Marsanne,"Sonoma Valley, Sonoma",California,US,Wellington,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
900,14.0,Sauvignon Blanc,Forlì,Central Italy,Italy,Castelluccio,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
901,17.0,Frappato,Sicilia,Sicily & Sardinia,Italy,Valle dell'Acate,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1", red
902,13.0,Cabernet Sauvignon,nan,Colchagua Valley,Chile,Ventisquero,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
903,17.0,Sparkling Blend,Crémant d'Alsace,Alsace,France,Lucien Albrecht,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
904,46.0,Champagne Blend,Champagne,Champagne,France,Marion-Bosser,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
905,22.0,Glera,Valdobbiadene Prosecco Superiore,Veneto,Italy,Marsuret,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1", white
906,,Malbec,Uco Valley,Mendoza Province,Argentina,Menduco,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0", red
907,20.0,Lambrusco,Lambrusco di Sorbara,Central Italy,Italy,Paltrinieri,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
908,19.0,Glera,Valdobbiadene Prosecco Superiore,Veneto,Italy,Villa Sandi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
909,60.0,Albariño,Rías Baixas,Galicia,Spain,Zarate,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
910,65.0,Champagne Blend,Champagne,Champagne,France,J. Dumangin Fils,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
911,57.0,Champagne Blend,Champagne,Champagne,France,J. Dumangin Fils,"0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0", white
912,55.0,Syrah,"Applegate Valley, Southern Oregon",Oregon,US,Cowhorn,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
913,30.0,Glera,Valdobbiadene Superiore di Cartizze,Veneto,Italy,Col Vetoraz,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1", white
914,40.0,Pinot Noir,Yarra Valley,Victoria,Australia,De Bortoli,"0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0", red
915,18.0,Malbec,Uco Valley,Mendoza Province,Argentina,DiamAndes,"1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
916,15.0,Gamay,Beaujolais-Villages,Beaujolais,France,Domaine de Colonat,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
917,32.0,Pinot Nero,Vino Spumante,Italy Other,Italy,Dorigo,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0", red
918,22.0,Gamay,Chiroubles,Beaujolais,France,Fabien Collonge,"0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
919,48.0,Champagne Blend,Champagne,Champagne,France,Joseph Perrier,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1", white
920,60.0,Champagne Blend,Champagne,Champagne,France,Joseph Perrier,"0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", white
921,17.0,Glera,Valdobbiadene Prosecco Superiore,Veneto,Italy,Tenuta degli Ultimi,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
922,23.0,Chardonnay,Beaujolais Blanc,Beaujolais,France,Château de Lavernette,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", white
923,20.0,Rhône-style White Blend,"Paso Robles, Central Coast",California,US,Chronic Cellars,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
924,18.0,Riesling,"Sonoma Coast, Sonoma",California,US,Corkscrew,"0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
925,30.0,Sparkling Blend,Vino Spumante,Italy Other,Italy,Giribaldi,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
926,38.0,Garnacha,Navarra,Northern Spain,Spain,Artadi,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
927,23.0,Cabernet Sauvignon,Mendoza,Mendoza Province,Argentina,Budeguer,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
928,19.0,Glera,Valdobbiadene Prosecco Superiore,Veneto,Italy,Cà di Rajo,"0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
929,18.0,Albariño,"Calaveras County, Sierra Foothills",California,US,Calavera,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
930,18.0,Chardonnay,"Ventura County, Central Coast",California,US,Clos des Amis,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
931,10.0,Colombard-Sauvignon Blanc,Côtes de Gascogne,Southwest France,France,Domaine de Ménard,"0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0", white
932,14.0,Rosé,Côtes de Provence,Provence,France,Estandon,"0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0", pink
933,25.0,Sparkling Blend,"New York, New York Other",New York,US,Tug Hill,"0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
934,12.0,Torrontés,Mendoza,Mendoza Province,Argentina,Valentin Bianchi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
935,22.0,Grillo,Sicilia,Sicily & Sardinia,Italy,Valle dell'Acate,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white
936,32.0,Zinfandel,"Dry Creek Valley, Sonoma",California,US,Wilson,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
937,18.0,Chardonnay,"New York, New York Other",New York,US,Adirondack Winery,"0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
938,18.0,Riesling,"Finger Lakes, Finger Lakes",New York,US,Atwater,"0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
939,10.0,Grenache Blend,Campo de Borja,Northern Spain,Spain,Bodegas Aragonesas,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0", red or white
940,9.0,Monastrell,Alicante,Levante,Spain,Volver,"0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0", red
941,15.0,White Blend,"Hudson River Region, New York Other",New York,US,Whitecliff Vineyard,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
942,16.0,Riesling,"Finger Lakes, Finger Lakes",New York,US,Buttonwood Grove,"0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
943,15.0,Negrette,Fronton,Southwest France,France,Château Coutinel,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0", red
944,12.0,Rosé,Côtes de Provence,Provence,France,Château de Brigue,"0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", pink
945,24.0,Rosé,Côtes de Provence,Provence,France,Château de Saint-Martin,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
946,13.0,Rosé,Coteaux d'Aix-en-Provence,Provence,France,Château Pigoudet,"0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0", pink
947,16.0,Sparkling Blend,"Finger Lakes, Finger Lakes",New York,US,Damiani,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
948,22.0,Red Blend,"Paso Robles, Central Coast",California,US,Devil's Advocate,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
949,15.0,Rosé,Côtes de Provence,Provence,France,Domaine de la Sanglière,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
950,12.0,Rosé,Côtes du Tarn,Southwest France,France,Domaine D'en Ségur,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
951,11.0,White Blend,Côtes de Gascogne,Southwest France,France,Domaine Guillaman,"0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0", white
952,28.0,Cabernet Sauvignon,"Rogue Valley, Southern Oregon",Oregon,US,Del Rio,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0", red
953,28.0,Pinot Noir,"Rogue Valley, Southern Oregon",Oregon,US,Del Rio,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", red
954,,Malbec,Mendoza,Mendoza Province,Argentina,Budeguer,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
955,15.0,Red Blend,"California, California Other",California,US,Headbanger,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
956,,Portuguese Red,nan,Tejo,Portugal,Quinta do Arrobe,"0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0", red
957,15.0,Malbec,Mendoza,Mendoza Province,Argentina,Pampa,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
958,18.0,Red Blend,"Fair Play, Sierra Foothills",California,US,Charles B. Mitchell,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
959,13.0,Malbec,Cafayate,Other,Argentina,Michel Torino,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
960,15.0,Sparkling Blend,Cava,Catalonia,Spain,Mont Paral,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
961,8.0,Arinto,nan,Tejo,Portugal,Quinta do Casal Monteiro,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
962,37.0,Tempranillo Blend,Rioja,Northern Spain,Spain,Bodegas Valdemar,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red or white
963,,Portuguese Red,nan,Tejo,Portugal,Casal da Coelheira,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
964,17.0,Albariño,Rías Baixas,Galicia,Spain,Castro Martin,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
965,35.0,Syrah,"Rogue Valley, Southern Oregon",Oregon,US,Del Rio,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
966,30.0,Pinot Noir,"Sonoma Mountain, Sonoma",California,US,Paro,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
967,14.0,Moscato,"California, California Other",California,US,Quady,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
968,28.0,Syrah,"Southern Oregon, Southern Oregon",Oregon,US,Sweet Cheeks,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
969,40.0,Red Blend,"Napa Valley, Napa",California,US,Casa Nuestra,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
970,12.0,Rosé,nan,Tejo,Portugal,Wines & Winemakers,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
971,35.0,Pinot Noir,"Russian River Valley, Sonoma",California,US,Paro,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
972,28.0,Cabernet Sauvignon,"Snipes Mountain, Columbia Valley",Washington,US,Upland Estates,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0", red
973,20.0,Riesling,nan,Marlborough,New Zealand,Villa Maria,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
974,56.0,Pinot Noir,Beaune,Burgundy,France,Camille Giroud,"0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0", red
975,54.0,Nebbiolo,Barbaresco,Piedmont,Italy,Cascina Luisin,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
976,59.0,Bordeaux-style Red Blend,"Napa Valley, Napa",California,US,Dominus,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
977,45.0,Cabernet Sauvignon,"Napa Valley, Napa",California,US,William Hill Estate,"0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
978,19.0,Rosé,nan,Drama,Greece,Domaine Costa Lazaridi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
979,,Nebbiolo,Barolo,Piedmont,Italy,Le Strette,"0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
980,20.0,Nebbiolo,Nebbiolo d'Alba,Piedmont,Italy,Marziano Abbona,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1", red
981,,Nebbiolo,Barbaresco,Piedmont,Italy,Molino,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
982,36.0,Zinfandel,"Lime Kiln Valley, Central Coast",California,US,Kenneth Volk,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
983,52.0,Red Blend,"Sonoma Valley, Sonoma",California,US,Ledson,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
984,42.0,Syrah,"Columbia Valley (WA), Columbia Valley",Washington,US,Walter Dacon,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", red
985,50.0,Zinfandel,"Russian River Valley, Sonoma",California,US,Williams Selyem,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", red
986,12.0,Chardonnay,South Eastern Australia,Australia Other,Australia,Yellow Tail,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
987,20.0,Sémillon,"Yorkville Highlands, North Coast",California,US,Yorkville Cellars,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
988,48.0,Pinot Noir,"Santa Maria Valley, Central Coast",California,US,2nd Chance,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
989,,Red Blend,Bolgheri,Tuscany,Italy,Antonino Tringali-Casanuova,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
990,20.0,Tempranillo,Rioja,Northern Spain,Spain,Bodegas Bilbainas,"0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
991,42.0,Pinot Noir,Mendocino Ridge,California,US,Cartograph,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
992,22.0,Gewürztraminer,"Russian River Valley, Sonoma",California,US,Cartograph,"0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
993,,Red Blend,Toscana,Tuscany,Italy,Casa di Terra,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
994,,Portuguese Red,nan,Dão,Portugal,Castro Pena Alba,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
995,37.0,Cabernet Sauvignon,"Paso Robles, Central Coast",California,US,Cerro Prieto,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
996,16.0,Rhône-style Red Blend,Saint-Chinian,Languedoc-Roussillon,France,Château La Dournie,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
997,32.0,Zinfandel,"Dry Creek Valley, Sonoma",California,US,Dashe Cellars,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
998,13.0,Shiraz,South Eastern Australia,Australia Other,Australia,De Bortoli,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
999,11.0,Cabernet Sauvignon,nan,Colchagua Valley,Chile,Domaines Barons de Rothschild (Lafite),"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
1000,55.0,Red Blend,Rosso di Toscana,Tuscany,Italy,Fattoria la Castellina,"1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
1001,14.0,Rhône-style Red Blend,Saint-Chinian,Languedoc-Roussillon,France,G. Moulinier,"0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0", red
1002,20.0,Cabernet Sauvignon-Carmenère,nan,Maipo Valley,Chile,Haras,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0", red
1003,8.0,Riesling,"Columbia Valley (WA), Columbia Valley",Washington,US,Hogue,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
1004,20.0,Tempranillo,Valdepeñas,Central Spain,Spain,Bodegas Navarro López,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0", red
1005,60.0,Cabernet Sauvignon,"Napa Valley, Napa",California,US,Stag's Leap Wine Cellars,"1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
1006,34.0,Pinot Noir,"Willamette Valley, Willamette Valley",Oregon,US,Jasper Sisco,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", red
1007,45.0,Viognier,"Walla Walla Valley (WA), Columbia Valley",Washington,US,K Vintners,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
1008,22.0,Gamay,Saint-Amour,Beaujolais,France,L. Tramier & Fils,"0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1009,36.0,Touriga Nacional,nan,Douro,Portugal,Lima Smith,"1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1010,33.0,Portuguese Red,nan,Douro,Portugal,Lima Smith,"0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0", red
1011,25.0,Jampal,nan,Lisboa,Portugal,Manzwine,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white
1012,32.0,Pinot Noir,"Columbia Gorge (WA), Washington Other",Washington,US,Analemma,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1013,40.0,Syrah,"Santa Ynez Valley, Central Coast",California,US,Archium,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", red
1014,17.0,Red Blend,"California, California Other",California,US,Barrel Road,"0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0", red
1015,55.0,Pinot Noir,"Dundee Hills, Willamette Valley",Oregon,US,Beacon Hill,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1016,25.0,Rhône-style Red Blend,"Santa Ynez Valley, Central Coast",California,US,Beckmen,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", red
1017,49.0,Tannat,"Adelaida District, Central Coast",California,US,Brecon Estate,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1018,55.0,Merlot,"Yakima Valley, Columbia Valley",Washington,US,Brian Carter Cellars,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0", red
1019,23.0,Semillon-Sauvignon Blanc,"Columbia Valley (WA), Columbia Valley",Washington,US,Cadaretta,"0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0", white
1020,18.0,Arinto,nan,Bairrada,Portugal,Campolargo,"0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white
1021,25.0,Bordeaux-style Red Blend,Bordeaux,Bordeaux,France,Etablissements Thunevin,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0", red
1022,15.0,Red Blend,Jumilla,Levante,Spain,Casa de la Ermita,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1023,29.0,Nebbiolo,Barolo,Piedmont,Italy,Dezzani,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1024,18.0,Sparkling Blend,Cava,Catalonia,Spain,Vins El Cep,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
1025,16.0,Pinot Gris,Potter Valley,California,US,McFadden,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
1026,18.0,Albariño,Rías Baixas,Galicia,Spain,Vionta,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
1027,65.0,Bordeaux-style Red Blend,"Napa Valley, Napa",California,US,Juslyn Vineyards,"0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
1028,,Prosecco,Prosecco di Conegliano e Valdobbiadene,Veneto,Italy,Valdo,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", sparkling
1029,,Prosecco,Prosecco di Conegliano e Valdobbiadene,Veneto,Italy,Valdo,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", sparkling
1030,,Prosecco,Prosecco di Conegliano e Valdobbiadene,Veneto,Italy,Zanetti,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", sparkling
1031,11.0,Prosecco,Italy,Italy Other,Italy,Zardetto,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", sparkling
1032,15.0,Sparkling Blend,Penedès,Catalonia,Spain,Sumarroca,"0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0", white or rosé
1033,60.0,Pinot Noir,"Edna Valley, Central Coast",California,US,Domaine Alfred,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1034,42.0,Chardonnay,"Napa Valley, Napa",California,US,Clos du Val,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white
1035,11.0,Sparkling Blend,Cava,Catalonia,Spain,Mas de Monistrol,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
1036,20.0,Prosecco,Prosecco di Conegliano e Valdobbiadene,Veneto,Italy,Astoria,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", sparkling
1037,,Prosecco,Prosecco Superiore di Cartizze,Veneto,Italy,Maccari Spumanti,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", sparkling
1038,,Portuguese White,nan,Estremadura,Portugal,DFJ Vinhos,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
1039,20.0,Chardonnay,"Russian River Valley, Sonoma",California,US,Frei Brothers,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
1040,25.0,Chardonnay,"Arroyo Seco, Central Coast",California,US,J. Lohr,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
1041,25.0,Cabernet Blend,"Central Coast, Central Coast",California,US,Smith & Hook,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1042,46.0,Pinot Noir,"Sonoma Coast, Sonoma",California,US,Talisman,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1043,25.0,Syrah,Uco Valley,Mendoza Province,Argentina,Luca,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
1044,40.0,Vermentino,Vermentino di Sardegna,Sicily & Sardinia,Italy,Mesa,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", white
1045,29.0,Verdejo,Rueda,Northern Spain,Spain,Naia,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
1046,11.0,White Blend,Rueda,Northern Spain,Spain,Naia,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
1047,35.0,Durif,Rutherglen,Victoria,Australia,R.L. Buller & Son,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1048,40.0,Port,nan,Port,Portugal,Sandeman,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
1049,26.0,Red Blend,nan,Maipo Valley,Chile,Tarapaca,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
